subject,method,lambda_stability,band,mean_score,session_std,weight
sub-020,FBCSP-discriminative-weighted,0.5,8-12Hz,0.6023418972332016,0.11983623084299752,0.34630831587424954
sub-020,FBCSP-discriminative-weighted,0.5,12-16Hz,0.5917391304347827,0.032776380448608235,0.21325871686191802
sub-020,FBCSP-discriminative-weighted,0.5,16-20Hz,0.5901877470355732,0.1402633992239881,0.1986545359729169
sub-020,FBCSP-discriminative-weighted,0.5,20-24Hz,0.5363537549407115,0.0766644292759803,0.016944573800691698
sub-020,FBCSP-discriminative-weighted,0.5,24-28Hz,0.5519169960474308,0.014000173523629856,0.03452191385330006
sub-020,FBCSP-discriminative-weighted,0.5,28-32Hz,0.5559288537549407,0.04703794792556701,0.04147293307979412
sub-020,FBCSP-discriminative-weighted,0.5,32-36Hz,0.5714920948616601,0.07026037957812194,0.08449460221689883
sub-020,FBCSP-discriminative-weighted,0.5,36-40Hz,0.5465415019762846,0.05368177929345925,0.02699883755464356
sub-020,Stable-FBCSP,0.5,4-8Hz,0.5536363636363636,0.10363237631883002,0.02729732940891665
sub-020,Stable-FBCSP,0.5,8-12Hz,0.6023418972332016,0.11983623084299752,0.2058553348931727
sub-020,Stable-FBCSP,0.5,12-16Hz,0.5917391304347827,0.032776380448608235,0.3849326261888908
sub-020,Stable-FBCSP,0.5,16-20Hz,0.5901877470355732,0.1402633992239881,0.09099455864287706
sub-020,Stable-FBCSP,0.5,20-24Hz,0.5363537549407115,0.0766644292759803,0.01747169087124665
sub-020,Stable-FBCSP,0.5,24-28Hz,0.5519169960474308,0.014000173523629856,0.07917853549758916
sub-020,Stable-FBCSP,0.5,28-32Hz,0.5559288537549407,0.04703794792556701,0.06240546122951497
sub-020,Stable-FBCSP,0.5,32-36Hz,0.5714920948616601,0.07026037957812194,0.09454022426352637
sub-020,Stable-FBCSP,0.5,36-40Hz,0.5465415019762846,0.05368177929345925,0.037324239004265604
sub-021,FBCSP-equal,0.5,4-8Hz,0.6354981884057971,0.08600388647094089,1.0
sub-021,FBCSP-equal,0.5,8-12Hz,0.5305706521739131,0.06704092321721901,1.0
sub-021,FBCSP-equal,0.5,12-16Hz,0.575498188405797,0.06049929640019036,1.0
sub-021,FBCSP-equal,0.5,16-20Hz,0.5240217391304348,0.019867151593909126,1.0
sub-021,FBCSP-equal,0.5,20-24Hz,0.5438858695652175,0.06343154433244445,1.0
sub-021,FBCSP-equal,0.5,24-28Hz,0.524945652173913,0.03887099058896982,1.0
sub-021,FBCSP-equal,0.5,28-32Hz,0.5638134057971015,0.06544969383583206,1.0
sub-021,FBCSP-equal,0.5,32-36Hz,0.5397373188405797,0.024499122518460596,1.0
sub-021,FBCSP-equal,0.5,36-40Hz,0.5301539855072464,0.010199335694984612,1.0
sub-021,FBCSP-discriminative-weighted,0.5,4-8Hz,0.6354981884057971,0.08600388647094089,0.6320269261342375
sub-021,FBCSP-discriminative-weighted,0.5,8-12Hz,0.5305706521739131,0.06704092321721901,0.02855847265663349
sub-021,FBCSP-discriminative-weighted,0.5,12-16Hz,0.575498188405797,0.06049929640019036,0.10755559958891966
sub-021,FBCSP-discriminative-weighted,0.5,16-20Hz,0.5240217391304348,0.019867151593909126,0.023539029211208585
sub-021,FBCSP-discriminative-weighted,0.5,20-24Hz,0.5438858695652175,0.06343154433244445,0.042307215151040675
sub-021,FBCSP-discriminative-weighted,0.5,24-28Hz,0.524945652173913,0.03887099058896982,0.02418976295481338
sub-021,FBCSP-discriminative-weighted,0.5,28-32Hz,0.5638134057971015,0.06544969383583206,0.07618212624293229
sub-021,FBCSP-discriminative-weighted,0.5,32-36Hz,0.5397373188405797,0.024499122518460596,0.03743145908908134
sub-021,FBCSP-discriminative-weighted,0.5,36-40Hz,0.5301539855072464,0.010199335694984612,0.028209408971132978
sub-021,Stable-FBCSP,0.5,4-8Hz,0.6354981884057971,0.08600388647094089,0.43322939366246954
sub-021,Stable-FBCSP,0.5,8-12Hz,0.5305706521739131,0.06704092321721901,0.028870187172150764
sub-021,Stable-FBCSP,0.5,12-16Hz,0.575498188405797,0.06049929640019036,0.12432400403819621
sub-021,Stable-FBCSP,0.5,16-20Hz,0.5240217391304348,0.019867151593909126,0.06255398699982788
sub-021,Stable-FBCSP,0.5,20-24Hz,0.5438858695652175,0.06343154433244445,0.04605165947155833
sub-021,Stable-FBCSP,0.5,24-28Hz,0.524945652173913,0.03887099058896982,0.04355139392948109
sub-021,Stable-FBCSP,0.5,28-32Hz,0.5638134057971015,0.06544969383583206,0.07956580439903957
sub-021,Stable-FBCSP,0.5,32-36Hz,0.5397373188405797,0.024499122518460596,0.0904665368693357
sub-021,Stable-FBCSP,0.5,36-40Hz,0.5301539855072464,0.010199335694984612,0.09138703345794101
sub-022,FBCSP-equal,0.5,4-8Hz,0.6470454545454545,0.06276802036200672,1.0
sub-022,FBCSP-equal,0.5,8-12Hz,0.5443181818181818,0.04201227191828046,1.0
sub-022,FBCSP-equal,0.5,12-16Hz,0.5386363636363636,0.08014836449097704,1.0
sub-022,FBCSP-equal,0.5,16-20Hz,0.5420454545454545,0.045764285580687764,1.0
sub-022,FBCSP-equal,0.5,20-24Hz,0.5506818181818183,0.016139564343255478,1.0
sub-022,FBCSP-equal,0.5,24-28Hz,0.5486363636363637,0.06596236091780856,1.0
sub-022,FBCSP-equal,0.5,28-32Hz,0.47,0.05916079783099617,1.0
sub-022,FBCSP-equal,0.5,32-36Hz,0.48,0.020000000000000004,1.0
sub-022,FBCSP-equal,0.5,36-40Hz,0.46931818181818186,0.06699073267596654,1.0
sub-022,FBCSP-discriminative-weighted,0.5,4-8Hz,0.6470454545454545,0.06276802036200672,0.5494325809153227
sub-022,FBCSP-discriminative-weighted,0.5,8-12Hz,0.5443181818181818,0.04201227191828046,0.07711921487235326
sub-022,FBCSP-discriminative-weighted,0.5,12-16Hz,0.5386363636363636,0.08014836449097704,0.069182638834642
sub-022,FBCSP-discriminative-weighted,0.5,16-20Hz,0.5420454545454545,0.045764285580687764,0.07384080268202751
sub-022,FBCSP-discriminative-weighted,0.5,20-24Hz,0.5506818181818183,0.016139564343255478,0.0870939389986835
sub-022,FBCSP-discriminative-weighted,0.5,24-28Hz,0.5486363636363637,0.06596236091780856,0.08375454071068807
sub-022,FBCSP-discriminative-weighted,0.5,28-32Hz,0.47,0.05916079783099617,0.018631086012785392
sub-022,FBCSP-discriminative-weighted,0.5,32-36Hz,0.48,0.020000000000000004,0.02255534160343128
sub-022,FBCSP-discriminative-weighted,0.5,36-40Hz,0.46931818181818186,0.06699073267596654,0.018389855370066353
sub-022,Stable-FBCSP,0.5,4-8Hz,0.6470454545454545,0.06276802036200672,0.4284910658337609
sub-022,Stable-FBCSP,0.5,8-12Hz,0.5443181818181818,0.04201227191828046,0.09953907288640446
sub-022,Stable-FBCSP,0.5,12-16Hz,0.5386363636363636,0.08014836449097704,0.035383745557856214
sub-022,Stable-FBCSP,0.5,16-20Hz,0.5420454545454545,0.045764285580687764,0.08701102809692739
sub-022,Stable-FBCSP,0.5,20-24Hz,0.5506818181818183,0.016139564343255478,0.2106515612330587
sub-022,Stable-FBCSP,0.5,24-28Hz,0.5486363636363637,0.06596236091780856,0.060445158308986065
sub-022,Stable-FBCSP,0.5,28-32Hz,0.47,0.05916079783099617,0.015859601461185747
sub-022,Stable-FBCSP,0.5,32-36Hz,0.48,0.020000000000000004,0.04967410958460253
sub-022,Stable-FBCSP,0.5,36-40Hz,0.46931818181818186,0.06699073267596654,0.012944657037218203
sub-023,FBCSP-equal,0.5,4-8Hz,0.6472010869565218,0.05934764567379804,1.0
sub-023,FBCSP-equal,0.5,8-12Hz,0.540018115942029,0.07069531152430537,1.0
sub-023,FBCSP-equal,0.5,12-16Hz,0.49367753623188404,0.02393364149104883,1.0
sub-023,FBCSP-equal,0.5,16-20Hz,0.4628985507246377,0.07801329600861179,1.0
sub-023,FBCSP-equal,0.5,20-24Hz,0.5202083333333334,0.05099147191769751,1.0
sub-023,FBCSP-equal,0.5,24-28Hz,0.5301902173913043,0.029938844222489512,1.0
sub-023,FBCSP-equal,0.5,28-32Hz,0.525,0.02598076211353318,1.0
sub-023,FBCSP-equal,0.5,32-36Hz,0.468106884057971,0.07360582097430339,1.0
sub-023,FBCSP-equal,0.5,36-40Hz,0.5145471014492754,0.026252662870906752,1.0
sub-023,FBCSP-discriminative-weighted,0.5,4-8Hz,0.6472010869565218,0.05934764567379804,0.6349355848685883
sub-023,FBCSP-discriminative-weighted,0.5,8-12Hz,0.540018115942029,0.07069531152430537,0.07735971822653598
sub-023,FBCSP-discriminative-weighted,0.5,12-16Hz,0.49367753623188404,0.02393364149104883,0.03113536247570158
sub-023,FBCSP-discriminative-weighted,0.5,16-20Hz,0.4628985507246377,0.07801329600861179,0.017010819945553958
sub-023,FBCSP-discriminative-weighted,0.5,20-24Hz,0.5202083333333334,0.05099147191769751,0.05242612698934516
sub-023,FBCSP-discriminative-weighted,0.5,24-28Hz,0.5301902173913043,0.029938844222489512,0.06378051698420213
sub-023,FBCSP-discriminative-weighted,0.5,28-32Hz,0.525,0.02598076211353318,0.05759943061673415
sub-023,FBCSP-discriminative-weighted,0.5,32-36Hz,0.468106884057971,0.07360582097430339,0.018842981081033827
sub-023,FBCSP-discriminative-weighted,0.5,36-40Hz,0.5145471014492754,0.026252662870906752,0.046909458812304974
sub-023,Stable-FBCSP,0.5,4-8Hz,0.6472010869565218,0.05934764567379804,0.5248111016202421
sub-023,Stable-FBCSP,0.5,8-12Hz,0.540018115942029,0.07069531152430537,0.048964007906910405
sub-023,Stable-FBCSP,0.5,12-16Hz,0.49367753623188404,0.02393364149104883,0.05919230874641746
sub-023,Stable-FBCSP,0.5,16-20Hz,0.4628985507246377,0.07801329600861179,0.009064365975364225
sub-023,Stable-FBCSP,0.5,20-24Hz,0.5202083333333334,0.05099147191769751,0.0527443141910228
sub-023,Stable-FBCSP,0.5,24-28Hz,0.5301902173913043,0.029938844222489512,0.10528317260407051
sub-023,Stable-FBCSP,0.5,28-32Hz,0.525,0.02598076211353318,0.10435641090696181
sub-023,Stable-FBCSP,0.5,32-36Hz,0.468106884057971,0.07360582097430339,0.011137357410253032
sub-023,Stable-FBCSP,0.5,36-40Hz,0.5145471014492754,0.026252662870906752,0.08444696063875774
sub-024,FBCSP-equal,0.5,4-8Hz,0.5222557814992026,0.020813045449855707,1.0
sub-024,FBCSP-equal,0.5,8-12Hz,0.5461682615629985,0.06161282301424106,1.0
sub-024,FBCSP-equal,0.5,12-16Hz,0.5592065390749601,0.03786444221757206,1.0
sub-024,FBCSP-equal,0.5,16-20Hz,0.5006459330143541,0.04151794463427363,1.0
sub-024,FBCSP-equal,0.5,20-24Hz,0.4852791068580542,0.03150929319730934,1.0
sub-024,FBCSP-equal,0.5,24-28Hz,0.5116995614035088,0.03591988489574583,1.0
sub-024,FBCSP-equal,0.5,28-32Hz,0.5063835725677831,0.008886524031594232,1.0
sub-024,FBCSP-equal,0.5,32-36Hz,0.5452173046251994,0.045560943346656495,1.0
sub-024,FBCSP-equal,0.5,36-40Hz,0.46099980063795853,0.09551926036003291,1.0
sub-024,FBCSP-discriminative-weighted,0.5,4-8Hz,0.5222557814992026,0.020813045449855707,0.09056405510535377
sub-024,FBCSP-discriminative-weighted,0.5,8-12Hz,0.5461682615629985,0.06161282301424106,0.20215987933399907
sub-024,FBCSP-discriminative-weighted,0.5,12-16Hz,0.5592065390749601,0.03786444221757206,0.3132167193157196
sub-024,FBCSP-discriminative-weighted,0.5,16-20Hz,0.5006459330143541,0.04151794463427363,0.04383270591736661
sub-024,FBCSP-discriminative-weighted,0.5,20-24Hz,0.4852791068580542,0.03150929319730934,0.026163076451534283
sub-024,FBCSP-discriminative-weighted,0.5,24-28Hz,0.5116995614035088,0.03591988489574583,0.06353370279174149
sub-024,FBCSP-discriminative-weighted,0.5,28-32Hz,0.5063835725677831,0.008886524031594232,0.05314665027460344
sub-024,FBCSP-discriminative-weighted,0.5,32-36Hz,0.5452173046251994,0.045560943346656495,0.19580610731094392
sub-024,FBCSP-discriminative-weighted,0.5,36-40Hz,0.46099980063795853,0.09551926036003291,0.01157710349873786
sub-024,Stable-FBCSP,0.5,4-8Hz,0.5222557814992026,0.020813045449855707,0.13417053035545654
sub-024,Stable-FBCSP,0.5,8-12Hz,0.5461682615629985,0.06161282301424106,0.1257277927530016
sub-024,Stable-FBCSP,0.5,12-16Hz,0.5592065390749601,0.03786444221757206,0.3228507134715107
sub-024,Stable-FBCSP,0.5,16-20Hz,0.5006459330143541,0.04151794463427363,0.04180218387875844
sub-024,Stable-FBCSP,0.5,20-24Hz,0.4852791068580542,0.03150929319730934,0.03087189644375818
sub-024,Stable-FBCSP,0.5,24-28Hz,0.5116995614035088,0.03591988489574583,0.06825390439574089
sub-024,Stable-FBCSP,0.5,28-32Hz,0.5063835725677831,0.008886524031594232,0.10147777260172473
sub-024,Stable-FBCSP,0.5,32-36Hz,0.5452173046251994,0.045560943346656495,0.17134525864558933
sub-024,Stable-FBCSP,0.5,36-40Hz,0.46099980063795853,0.09551926036003291,0.0034999474544596004
sub-025,FBCSP-equal,0.5,4-8Hz,0.4839221014492754,0.03612061151646317,1.0
sub-025,FBCSP-equal,0.5,8-12Hz,0.6003170289855072,0.09679613941650192,1.0
sub-025,FBCSP-equal,0.5,12-16Hz,0.4694087615283268,0.020927467746431654,1.0
sub-025,FBCSP-equal,0.5,16-20Hz,0.48178112648221344,0.010799686390730116,1.0
sub-025,FBCSP-equal,0.5,20-24Hz,0.5346467391304348,0.05896862615305805,1.0
sub-025,FBCSP-equal,0.5,24-28Hz,0.5252388010540184,0.033865279503196906,1.0
sub-025,FBCSP-equal,0.5,28-32Hz,0.4983119235836627,0.01818808436170179,1.0
sub-025,FBCSP-equal,0.5,32-36Hz,0.4924036561264822,0.05696705470066751,1.0
sub-025,FBCSP-equal,0.5,36-40Hz,0.47850790513833996,0.022688304365081662,1.0
sub-025,FBCSP-discriminative-weighted,0.5,4-8Hz,0.4839221014492754,0.03612061151646317,0.030270701436970904
sub-025,FBCSP-discriminative-weighted,0.5,8-12Hz,0.6003170289855072,0.09679613941650192,0.6121348834023121
sub-025,FBCSP-discriminative-weighted,0.5,12-16Hz,0.4694087615283268,0.020927467746431654,0.020806478253125003
sub-025,FBCSP-discriminative-weighted,0.5,16-20Hz,0.48178112648221344,0.010799686390730116,0.028641982250158793
sub-025,FBCSP-discriminative-weighted,0.5,20-24Hz,0.5346467391304348,0.05896862615305805,0.11222711947665018
sub-025,FBCSP-discriminative-weighted,0.5,24-28Hz,0.5252388010540184,0.033865279503196906,0.08801384029297447
sub-025,FBCSP-discriminative-weighted,0.5,28-32Hz,0.4983119235836627,0.01818808436170179,0.04389960948808806
sub-025,FBCSP-discriminative-weighted,0.5,32-36Hz,0.4924036561264822,0.05696705470066751,0.03768567638113602
sub-025,FBCSP-discriminative-weighted,0.5,36-40Hz,0.47850790513833996,0.022688304365081662,0.026319709018584613
sub-025,Stable-FBCSP,0.5,4-8Hz,0.4839221014492754,0.03612061151646317,0.052364153847880804
sub-025,Stable-FBCSP,0.5,8-12Hz,0.6003170289855072,0.09679613941650192,0.3242995495358678
sub-025,Stable-FBCSP,0.5,12-16Hz,0.4694087615283268,0.020927467746431654,0.048405395555177776
sub-025,Stable-FBCSP,0.5,16-20Hz,0.48178112648221344,0.010799686390730116,0.08118560253080045
sub-025,Stable-FBCSP,0.5,20-24Hz,0.5346467391304348,0.05896862615305805,0.12433409905589263
sub-025,Stable-FBCSP,0.5,24-28Hz,0.5252388010540184,0.033865279503196906,0.15909806283205674
sub-025,Stable-FBCSP,0.5,28-32Hz,0.4983119235836627,0.01818808436170179,0.10773529605927619
sub-025,Stable-FBCSP,0.5,32-36Hz,0.4924036561264822,0.05696705470066751,0.043413195343053726
sub-025,Stable-FBCSP,0.5,36-40Hz,0.47850790513833996,0.022688304365081662,0.05916464523999393
